Simulation of solar system over 1 years, with 10000 iterations.
Time 	sun	 	earth	 	jupiter	 	
0.0131,	-9.52493e-005,-0.00344134,0,	0.995407,0.0816453,0,	-0.0828007,-0.996559,0
0.0132,	-9.74343e-005,-0.00349371,0,	0.995338,0.0822539,0,	-0.0834266,-0.996506,0
0.0133,	-9.96525e-005,-0.00354647,0,	0.995268,0.0828624,0,	-0.0840523,-0.996454,0
0.0134,	-0.000101904,-0.00359963,0,	0.995197,0.0834708,0,	-0.0846781,-0.9964,0
0.0135,	-0.00010419,-0.00365319,0,	0.995126,0.084079,0,	-0.0853038,-0.996347,0
0.0136,	-0.000106509,-0.00370715,0,	0.995055,0.084687,0,	-0.0859295,-0.996293,0
0.0137,	-0.000108863,-0.0037615,0,	0.994983,0.0852949,0,	-0.0865551,-0.996238,0
0.0138,	-0.000111251,-0.00381624,0,	0.994911,0.0859026,0,	-0.0871807,-0.996184,0
0.0139,	-0.000113674,-0.00387139,0,	0.994838,0.0865102,0,	-0.0878063,-0.996129,0
0.014,	-0.000116132,-0.00392693,0,	0.994764,0.0871176,0,	-0.0884319,-0.996073,0
0.0141,	-0.000118625,-0.00398286,0,	0.99469,0.0877249,0,	-0.0890574,-0.996017,0
0.0142,	-0.000121154,-0.00403919,0,	0.994615,0.088332,0,	-0.0896828,-0.995961,0
0.0143,	-0.000123719,-0.00409592,0,	0.99454,0.088939,0,	-0.0903083,-0.995904,0
0.0144,	-0.000126319,-0.00415305,0,	0.994465,0.0895458,0,	-0.0909337,-0.995847,0
0.0145,	-0.000128956,-0.00421057,0,	0.994389,0.0901524,0,	-0.091559,-0.995789,0
0.0146,	-0.00013163,-0.00426849,0,	0.994312,0.0907589,0,	-0.0921844,-0.995732,0
0.0147,	-0.00013434,-0.0043268,0,	0.994235,0.0913653,0,	-0.0928096,-0.995673,0
0.0148,	-0.000137088,-0.00438551,0,	0.994158,0.0919715,0,	-0.0934349,-0.995614,0
0.0149,	-0.000139872,-0.00444462,0,	0.994079,0.0925775,0,	-0.0940601,-0.995555,0
