Simulation of solar system over 1.6 years, with 1600 iterations, using verlet´s method.
Time 	sun	 	earth	 	
0.184,	0,0,0,	0.430536,1.05271,0
0.185,	0,0,0,	0.42531,1.0562,0
0.186,	0,0,0,	0.420073,1.05965,0
0.187,	0,0,0,	0.414824,1.06307,0
0.188,	0,0,0,	0.409565,1.06647,0
0.189,	0,0,0,	0.404295,1.06984,0
0.19,	0,0,0,	0.399014,1.07318,0
0.191,	0,0,0,	0.393722,1.07649,0
0.192,	0,0,0,	0.388421,1.07977,0
0.193,	0,0,0,	0.383109,1.08303,0
0.194,	0,0,0,	0.377787,1.08625,0
0.195,	0,0,0,	0.372455,1.08945,0
0.196,	0,0,0,	0.367114,1.09262,0
0.197,	0,0,0,	0.361763,1.09577,0
0.198,	0,0,0,	0.356403,1.09888,0
0.199,	0,0,0,	0.351034,1.10197,0
0.2,	0,0,0,	0.345656,1.10502,0
0.201,	0,0,0,	0.340269,1.10805,0
0.202,	0,0,0,	0.334873,1.11106,0
0.203,	0,0,0,	0.329469,1.11403,0
0.204,	0,0,0,	0.324057,1.11698,0
0.205,	0,0,0,	0.318636,1.11989,0
0.206,	0,0,0,	0.313208,1.12278,0
0.207,	0,0,0,	0.307772,1.12564,0
0.208,	0,0,0,	0.302328,1.12848,0
0.209,	0,0,0,	0.296877,1.13128,0
0.21,	0,0,0,	0.291418,1.13406,0
0.211,	0,0,0,	0.285952,1.13681,0
0.212,	0,0,0,	0.280479,1.13953,0
0.213,	0,0,0,	0.274999,1.14223,0
0.214,	0,0,0,	0.269513,1.14489,0
0.215,	0,0,0,	0.26402,1.14753,0
0.216,	0,0,0,	0.258521,1.15014,0
0.217,	0,0,0,	0.253015,1.15273,0
0.218,	0,0,0,	0.247504,1.15528,0
0.219,	0,0,0,	0.241986,1.15781,0
0.22,	0,0,0,	0.236463,1.16031,0
0.221,	0,0,0,	0.230934,1.16278,0
0.222,	0,0,0,	0.225399,1.16523,0
0.223,	0,0,0,	0.21986,1.16765,0
0.224,	0,0,0,	0.214315,1.17004,0
0.225,	0,0,0,	0.208765,1.1724,0
0.226,	0,0,0,	0.20321,1.17473,0
0.227,	0,0,0,	0.19765,1.17704,0
0.228,	0,0,0,	0.192086,1.17932,0
0.229,	0,0,0,	0.186518,1.18158,0
0.23,	0,0,0,	0.180945,1.1838,0
0.231,	0,0,0,	0.175368,1.186,0
0.232,	0,0,0,	0.169787,1.18817,0
0.233,	0,0,0,	0.164202,1.19032,0
0.234,	0,0,0,	0.158613,1.19243,0
0.235,	0,0,0,	0.153021,1.19453,0
0.236,	0,0,0,	0.147425,1.19659,0
0.237,	0,0,0,	0.141826,1.19862,0
0.238,	0,0,0,	0.136224,1.20063,0
0.239,	0,0,0,	0.130618,1.20262,0
0.24,	0,0,0,	0.12501,1.20457,0
0.241,	0,0,0,	0.119399,1.2065,0
0.242,	0,0,0,	0.113785,1.2084,0
0.243,	0,0,0,	0.108169,1.21028,0
0.244,	0,0,0,	0.102551,1.21213,0
0.245,	0,0,0,	0.0969299,1.21395,0
0.246,	0,0,0,	0.091307,1.21575,0
0.247,	0,0,0,	0.0856822,1.21752,0
0.248,	0,0,0,	0.0800554,1.21926,0
0.249,	0,0,0,	0.0744269,1.22098,0
0.25,	0,0,0,	0.0687968,1.22267,0
0.251,	0,0,0,	0.0631653,1.22433,0
0.252,	0,0,0,	0.0575324,1.22597,0
0.253,	0,0,0,	0.0518982,1.22758,0
0.254,	0,0,0,	0.046263,1.22917,0
0.255,	0,0,0,	0.0406267,1.23072,0
0.256,	0,0,0,	0.0349896,1.23226,0
0.257,	0,0,0,	0.0293518,1.23377,0
0.258,	0,0,0,	0.0237134,1.23525,0
0.259,	0,0,0,	0.0180744,1.2367,0
0.26,	0,0,0,	0.0124351,1.23813,0
0.261,	0,0,0,	0.00679554,1.23954,0
0.262,	0,0,0,	0.00115582,1.24091,0
0.263,	0,0,0,	-0.00448392,1.24227,0
0.264,	0,0,0,	-0.0101236,1.24359,0
0.265,	0,0,0,	-0.015763,1.2449,0
0.266,	0,0,0,	-0.0214021,1.24617,0
0.267,	0,0,0,	-0.0270408,1.24742,0
0.268,	0,0,0,	-0.0326789,1.24865,0
0.269,	0,0,0,	-0.0383164,1.24985,0
0.27,	0,0,0,	-0.0439531,1.25102,0
0.271,	0,0,0,	-0.0495889,1.25217,0
0.272,	0,0,0,	-0.0552237,1.2533,0
0.273,	0,0,0,	-0.0608574,1.2544,0
0.274,	0,0,0,	-0.0664899,1.25547,0
0.275,	0,0,0,	-0.0721211,1.25652,0
0.276,	0,0,0,	-0.0777509,1.25755,0
0.277,	0,0,0,	-0.0833791,1.25855,0
0.278,	0,0,0,	-0.0890057,1.25952,0
0.279,	0,0,0,	-0.0946305,1.26047,0
0.28,	0,0,0,	-0.100253,1.2614,0
0.281,	0,0,0,	-0.105875,1.2623,0
0.282,	0,0,0,	-0.111493,1.26317,0
0.283,	0,0,0,	-0.11711,1.26403,0
0.284,	0,0,0,	-0.122725,1.26485,0
0.285,	0,0,0,	-0.128337,1.26566,0
0.286,	0,0,0,	-0.133947,1.26644,0
0.287,	0,0,0,	-0.139554,1.26719,0
0.288,	0,0,0,	-0.145158,1.26792,0
0.289,	0,0,0,	-0.15076,1.26863,0
0.29,	0,0,0,	-0.156359,1.26931,0
0.291,	0,0,0,	-0.161955,1.26997,0
0.292,	0,0,0,	-0.167548,1.27061,0
0.293,	0,0,0,	-0.173138,1.27122,0
0.294,	0,0,0,	-0.178724,1.2718,0
0.295,	0,0,0,	-0.184307,1.27237,0
0.296,	0,0,0,	-0.189887,1.27291,0
0.297,	0,0,0,	-0.195463,1.27342,0
0.298,	0,0,0,	-0.201036,1.27392,0
0.299,	0,0,0,	-0.206605,1.27439,0
0.3,	0,0,0,	-0.21217,1.27483,0
0.301,	0,0,0,	-0.217731,1.27526,0
0.302,	0,0,0,	-0.223289,1.27566,0
0.303,	0,0,0,	-0.228842,1.27603,0
0.304,	0,0,0,	-0.234391,1.27638,0
0.305,	0,0,0,	-0.239936,1.27671,0
0.306,	0,0,0,	-0.245477,1.27702,0
0.307,	0,0,0,	-0.251013,1.27731,0
0.308,	0,0,0,	-0.256544,1.27757,0
0.309,	0,0,0,	-0.262071,1.27781,0
0.31,	0,0,0,	-0.267594,1.27802,0
0.311,	0,0,0,	-0.273111,1.27821,0
0.312,	0,0,0,	-0.278624,1.27839,0
0.313,	0,0,0,	-0.284132,1.27853,0
0.314,	0,0,0,	-0.289635,1.27866,0
0.315,	0,0,0,	-0.295133,1.27876,0
0.316,	0,0,0,	-0.300626,1.27884,0
0.317,	0,0,0,	-0.306113,1.2789,0
0.318,	0,0,0,	-0.311595,1.27894,0
0.319,	0,0,0,	-0.317072,1.27895,0
0.32,	0,0,0,	-0.322543,1.27894,0
0.321,	0,0,0,	-0.328009,1.27891,0
0.322,	0,0,0,	-0.333469,1.27886,0
0.323,	0,0,0,	-0.338924,1.27879,0
0.324,	0,0,0,	-0.344372,1.27869,0
0.325,	0,0,0,	-0.349815,1.27858,0
0.326,	0,0,0,	-0.355252,1.27844,0
0.327,	0,0,0,	-0.360683,1.27828,0
0.328,	0,0,0,	-0.366107,1.27809,0
0.329,	0,0,0,	-0.371526,1.27789,0
0.33,	0,0,0,	-0.376938,1.27767,0
0.331,	0,0,0,	-0.382344,1.27742,0
0.332,	0,0,0,	-0.387744,1.27715,0
0.333,	0,0,0,	-0.393137,1.27686,0
0.334,	0,0,0,	-0.398524,1.27655,0
0.335,	0,0,0,	-0.403904,1.27622,0
0.336,	0,0,0,	-0.409278,1.27587,0
0.337,	0,0,0,	-0.414645,1.2755,0
0.338,	0,0,0,	-0.420005,1.2751,0
0.339,	0,0,0,	-0.425358,1.27469,0
0.34,	0,0,0,	-0.430704,1.27425,0
0.341,	0,0,0,	-0.436044,1.2738,0
0.342,	0,0,0,	-0.441376,1.27332,0
0.343,	0,0,0,	-0.446701,1.27283,0
0.344,	0,0,0,	-0.452019,1.27231,0
0.345,	0,0,0,	-0.45733,1.27177,0
0.346,	0,0,0,	-0.462633,1.27121,0
0.347,	0,0,0,	-0.467929,1.27063,0
0.348,	0,0,0,	-0.473218,1.27003,0
0.349,	0,0,0,	-0.478499,1.26942,0
0.35,	0,0,0,	-0.483772,1.26878,0
0.351,	0,0,0,	-0.489038,1.26812,0
0.352,	0,0,0,	-0.494296,1.26744,0
0.353,	0,0,0,	-0.499547,1.26674,0
0.354,	0,0,0,	-0.504789,1.26602,0
0.355,	0,0,0,	-0.510024,1.26528,0
0.356,	0,0,0,	-0.515251,1.26452,0
0.357,	0,0,0,	-0.52047,1.26375,0
0.358,	0,0,0,	-0.52568,1.26295,0
0.359,	0,0,0,	-0.530883,1.26213,0
0.36,	0,0,0,	-0.536077,1.2613,0
0.361,	0,0,0,	-0.541264,1.26044,0
0.362,	0,0,0,	-0.546442,1.25957,0
0.363,	0,0,0,	-0.551611,1.25867,0
0.364,	0,0,0,	-0.556773,1.25776,0
0.365,	0,0,0,	-0.561925,1.25683,0
0.366,	0,0,0,	-0.56707,1.25588,0
0.367,	0,0,0,	-0.572206,1.25491,0
0.368,	0,0,0,	-0.577333,1.25392,0
0.369,	0,0,0,	-0.582451,1.25291,0
0.37,	0,0,0,	-0.587561,1.25188,0
0.371,	0,0,0,	-0.592662,1.25084,0
0.372,	0,0,0,	-0.597754,1.24977,0
0.373,	0,0,0,	-0.602837,1.24869,0
0.374,	0,0,0,	-0.607912,1.24759,0
0.375,	0,0,0,	-0.612977,1.24647,0
0.376,	0,0,0,	-0.618034,1.24533,0
0.377,	0,0,0,	-0.623081,1.24418,0
0.378,	0,0,0,	-0.628119,1.243,0
0.379,	0,0,0,	-0.633148,1.24181,0
0.38,	0,0,0,	-0.638168,1.2406,0
0.381,	0,0,0,	-0.643178,1.23937,0
0.382,	0,0,0,	-0.648179,1.23813,0
0.383,	0,0,0,	-0.653171,1.23686,0
0.384,	0,0,0,	-0.658153,1.23558,0
0.385,	0,0,0,	-0.663126,1.23428,0
0.386,	0,0,0,	-0.66809,1.23296,0
0.387,	0,0,0,	-0.673044,1.23163,0
0.388,	0,0,0,	-0.677988,1.23027,0
0.389,	0,0,0,	-0.682922,1.2289,0
0.39,	0,0,0,	-0.687847,1.22751,0
0.391,	0,0,0,	-0.692762,1.22611,0
0.392,	0,0,0,	-0.697667,1.22469,0
0.393,	0,0,0,	-0.702563,1.22325,0
0.394,	0,0,0,	-0.707448,1.22179,0
0.395,	0,0,0,	-0.712324,1.22031,0
0.396,	0,0,0,	-0.71719,1.21882,0
0.397,	0,0,0,	-0.722045,1.21731,0
0.398,	0,0,0,	-0.726891,1.21579,0
0.399,	0,0,0,	-0.731727,1.21425,0
0.4,	0,0,0,	-0.736552,1.21269,0
0.401,	0,0,0,	-0.741367,1.21111,0
0.402,	0,0,0,	-0.746172,1.20952,0
0.403,	0,0,0,	-0.750967,1.20791,0
0.404,	0,0,0,	-0.755751,1.20629,0
0.405,	0,0,0,	-0.760525,1.20464,0
0.406,	0,0,0,	-0.765289,1.20298,0
0.407,	0,0,0,	-0.770042,1.20131,0
0.408,	0,0,0,	-0.774785,1.19962,0
0.409,	0,0,0,	-0.779517,1.19791,0
0.41,	0,0,0,	-0.784239,1.19619,0
0.411,	0,0,0,	-0.78895,1.19445,0
0.412,	0,0,0,	-0.793651,1.19269,0
0.413,	0,0,0,	-0.798341,1.19092,0
0.414,	0,0,0,	-0.80302,1.18913,0
0.415,	0,0,0,	-0.807688,1.18733,0
0.416,	0,0,0,	-0.812346,1.18551,0
0.417,	0,0,0,	-0.816993,1.18367,0
0.418,	0,0,0,	-0.821629,1.18182,0
0.419,	0,0,0,	-0.826254,1.17995,0
0.42,	0,0,0,	-0.830868,1.17807,0
0.421,	0,0,0,	-0.835472,1.17617,0
0.422,	0,0,0,	-0.840064,1.17426,0
0.423,	0,0,0,	-0.844645,1.17233,0
0.424,	0,0,0,	-0.849216,1.17039,0
0.425,	0,0,0,	-0.853775,1.16843,0
0.426,	0,0,0,	-0.858323,1.16645,0
0.427,	0,0,0,	-0.86286,1.16446,0
0.428,	0,0,0,	-0.867385,1.16246,0
0.429,	0,0,0,	-0.8719,1.16044,0
0.43,	0,0,0,	-0.876403,1.1584,0
0.431,	0,0,0,	-0.880895,1.15635,0
0.432,	0,0,0,	-0.885376,1.15429,0
0.433,	0,0,0,	-0.889845,1.15221,0
0.434,	0,0,0,	-0.894303,1.15011,0
0.435,	0,0,0,	-0.898749,1.148,0
0.436,	0,0,0,	-0.903184,1.14588,0
0.437,	0,0,0,	-0.907608,1.14374,0
0.438,	0,0,0,	-0.91202,1.14159,0
0.439,	0,0,0,	-0.91642,1.13942,0
0.44,	0,0,0,	-0.920809,1.13724,0
0.441,	0,0,0,	-0.925187,1.13505,0
0.442,	0,0,0,	-0.929552,1.13284,0
0.443,	0,0,0,	-0.933906,1.13061,0
0.444,	0,0,0,	-0.938249,1.12837,0
0.445,	0,0,0,	-0.942579,1.12612,0
0.446,	0,0,0,	-0.946898,1.12385,0
0.447,	0,0,0,	-0.951205,1.12157,0
0.448,	0,0,0,	-0.9555,1.11928,0
0.449,	0,0,0,	-0.959784,1.11697,0
0.45,	0,0,0,	-0.964055,1.11465,0
0.451,	0,0,0,	-0.968315,1.11231,0
0.452,	0,0,0,	-0.972563,1.10996,0
0.453,	0,0,0,	-0.976799,1.1076,0
0.454,	0,0,0,	-0.981022,1.10522,0
