Simulation of solar system over 4 years, with 4000 iterations, using verlet´s method.
Time 	sun	 	jupiter	 	earth	 	
0.162,	0,0,0,	-5.18058,2.28454e-09,0,	0.505191,0.851441,0
0.163,	0,0,0,	-5.18034,2.32721e-09,0,	0.499624,0.854628,0
0.164,	0,0,0,	-5.1801,2.37041e-09,0,	0.494036,0.85778,0
0.165,	0,0,0,	-5.17986,2.41415e-09,0,	0.488426,0.860897,0
0.166,	0,0,0,	-5.17961,2.45842e-09,0,	0.482795,0.863979,0
0.167,	0,0,0,	-5.17937,2.50324e-09,0,	0.477143,0.867025,0
0.168,	0,0,0,	-5.17912,2.54861e-09,0,	0.471471,0.870036,0
0.169,	0,0,0,	-5.17887,2.59453e-09,0,	0.465778,0.873011,0
0.17,	0,0,0,	-5.17862,2.641e-09,0,	0.460066,0.875951,0
0.171,	0,0,0,	-5.17837,2.68804e-09,0,	0.454333,0.878855,0
0.172,	0,0,0,	-5.17812,2.73563e-09,0,	0.448581,0.881722,0
0.173,	0,0,0,	-5.17787,2.78378e-09,0,	0.442809,0.884554,0
0.174,	0,0,0,	-5.17761,2.83251e-09,0,	0.437019,0.887349,0
0.175,	0,0,0,	-5.17735,2.8818e-09,0,	0.431209,0.890108,0
0.176,	0,0,0,	-5.1771,2.93167e-09,0,	0.42538,0.892831,0
0.177,	0,0,0,	-5.17684,2.98212e-09,0,	0.419533,0.895516,0
0.178,	0,0,0,	-5.17657,3.03315e-09,0,	0.413668,0.898166,0
0.179,	0,0,0,	-5.17631,3.08477e-09,0,	0.407784,0.900778,0
0.18,	0,0,0,	-5.17605,3.13697e-09,0,	0.401883,0.903353,0
0.181,	0,0,0,	-5.17578,3.18977e-09,0,	0.395964,0.905891,0
0.182,	0,0,0,	-5.17551,3.24316e-09,0,	0.390028,0.908392,0
0.183,	0,0,0,	-5.17525,3.29715e-09,0,	0.384075,0.910856,0
0.184,	0,0,0,	-5.17498,3.35175e-09,0,	0.378105,0.913282,0
0.185,	0,0,0,	-5.1747,3.40694e-09,0,	0.372118,0.915671,0
0.186,	0,0,0,	-5.17443,3.46275e-09,0,	0.366115,0.918022,0
0.187,	0,0,0,	-5.17416,3.51917e-09,0,	0.360096,0.920335,0
0.188,	0,0,0,	-5.17388,3.57621e-09,0,	0.354061,0.922611,0
0.189,	0,0,0,	-5.1736,3.63387e-09,0,	0.34801,0.924848,0
0.19,	0,0,0,	-5.17332,3.69215e-09,0,	0.341944,0.927048,0
0.191,	0,0,0,	-5.17304,3.75106e-09,0,	0.335862,0.929209,0
0.192,	0,0,0,	-5.17276,3.8106e-09,0,	0.329766,0.931332,0
0.193,	0,0,0,	-5.17248,3.87077e-09,0,	0.323655,0.933417,0
0.194,	0,0,0,	-5.17219,3.93157e-09,0,	0.317529,0.935464,0
0.195,	0,0,0,	-5.17191,3.99302e-09,0,	0.31139,0.937472,0
0.196,	0,0,0,	-5.17162,4.05511e-09,0,	0.305236,0.939441,0
0.197,	0,0,0,	-5.17133,4.11785e-09,0,	0.299069,0.941372,0
0.198,	0,0,0,	-5.17104,4.18124e-09,0,	0.292888,0.943263,0
0.199,	0,0,0,	-5.17075,4.24529e-09,0,	0.286694,0.945116,0
0.2,	0,0,0,	-5.17045,4.30999e-09,0,	0.280487,0.94693,0
0.201,	0,0,0,	-5.17016,4.37535e-09,0,	0.274267,0.948705,0
0.202,	0,0,0,	-5.16986,4.44138e-09,0,	0.268035,0.950441,0
0.203,	0,0,0,	-5.16956,4.50808e-09,0,	0.261791,0.952138,0
0.204,	0,0,0,	-5.16926,4.57544e-09,0,	0.255535,0.953796,0
0.205,	0,0,0,	-5.16896,4.64348e-09,0,	0.249267,0.955414,0
0.206,	0,0,0,	-5.16866,4.7122e-09,0,	0.242988,0.956993,0
0.207,	0,0,0,	-5.16835,4.7816e-09,0,	0.236697,0.958532,0
0.208,	0,0,0,	-5.16805,4.85169e-09,0,	0.230396,0.960032,0
0.209,	0,0,0,	-5.16774,4.92246e-09,0,	0.224083,0.961492,0
0.21,	0,0,0,	-5.16743,4.99393e-09,0,	0.217761,0.962913,0
0.211,	0,0,0,	-5.16712,5.06609e-09,0,	0.211428,0.964293,0
0.212,	0,0,0,	-5.16681,5.13895e-09,0,	0.205085,0.965634,0
0.213,	0,0,0,	-5.1665,5.21251e-09,0,	0.198733,0.966936,0
0.214,	0,0,0,	-5.16618,5.28678e-09,0,	0.192371,0.968197,0
0.215,	0,0,0,	-5.16587,5.36175e-09,0,	0.186001,0.969418,0
0.216,	0,0,0,	-5.16555,5.43744e-09,0,	0.179621,0.970599,0
0.217,	0,0,0,	-5.16523,5.51384e-09,0,	0.173232,0.971741,0
0.218,	0,0,0,	-5.16491,5.59096e-09,0,	0.166836,0.972842,0
0.219,	0,0,0,	-5.16459,5.66881e-09,0,	0.160431,0.973903,0
0.22,	0,0,0,	-5.16426,5.74738e-09,0,	0.154018,0.974923,0
0.221,	0,0,0,	-5.16394,5.82667e-09,0,	0.147598,0.975904,0
0.222,	0,0,0,	-5.16361,5.9067e-09,0,	0.14117,0.976844,0
0.223,	0,0,0,	-5.16328,5.98747e-09,0,	0.134736,0.977744,0
0.224,	0,0,0,	-5.16296,6.06898e-09,0,	0.128294,0.978603,0
0.225,	0,0,0,	-5.16262,6.15122e-09,0,	0.121846,0.979422,0
0.226,	0,0,0,	-5.16229,6.23421e-09,0,	0.115392,0.980201,0
0.227,	0,0,0,	-5.16196,6.31795e-09,0,	0.108932,0.980939,0
0.228,	0,0,0,	-5.16162,6.40245e-09,0,	0.102466,0.981636,0
0.229,	0,0,0,	-5.16129,6.4877e-09,0,	0.0959941,0.982293,0
0.23,	0,0,0,	-5.16095,6.5737e-09,0,	0.0895173,0.98291,0
0.231,	0,0,0,	-5.16061,6.66047e-09,0,	0.0830356,0.983485,0
0.232,	0,0,0,	-5.16027,6.74801e-09,0,	0.0765491,0.984021,0
0.233,	0,0,0,	-5.15993,6.83631e-09,0,	0.0700582,0.984515,0
0.234,	0,0,0,	-5.15958,6.92538e-09,0,	0.0635632,0.984969,0
0.235,	0,0,0,	-5.15924,7.01523e-09,0,	0.0570642,0.985382,0
0.236,	0,0,0,	-5.15889,7.10586e-09,0,	0.0505616,0.985755,0
0.237,	0,0,0,	-5.15854,7.19727e-09,0,	0.0440555,0.986086,0
0.238,	0,0,0,	-5.15819,7.28946e-09,0,	0.0375464,0.986377,0
0.239,	0,0,0,	-5.15784,7.38244e-09,0,	0.0310344,0.986628,0
0.24,	0,0,0,	-5.15748,7.47621e-09,0,	0.0245198,0.986837,0
0.241,	0,0,0,	-5.15713,7.57077e-09,0,	0.0180029,0.987006,0
0.242,	0,0,0,	-5.15677,7.66614e-09,0,	0.0114839,0.987134,0
0.243,	0,0,0,	-5.15642,7.7623e-09,0,	0.0049631,0.987221,0
0.244,	0,0,0,	-5.15606,7.85927e-09,0,	-0.00155923,0.987268,0
0.245,	0,0,0,	-5.1557,7.95704e-09,0,	-0.00808283,0.987274,0
0.246,	0,0,0,	-5.15534,8.05562e-09,0,	-0.0146074,0.987239,0
0.247,	0,0,0,	-5.15497,8.15502e-09,0,	-0.0211328,0.987163,0
0.248,	0,0,0,	-5.15461,8.25523e-09,0,	-0.0276586,0.987047,0
0.249,	0,0,0,	-5.15424,8.35626e-09,0,	-0.0341847,0.986889,0
0.25,	0,0,0,	-5.15387,8.45811e-09,0,	-0.0407107,0.986691,0
0.251,	0,0,0,	-5.1535,8.56079e-09,0,	-0.0472364,0.986453,0
0.252,	0,0,0,	-5.15313,8.6643e-09,0,	-0.0537615,0.986173,0
0.253,	0,0,0,	-5.15276,8.76863e-09,0,	-0.0602858,0.985853,0
